,SA12018_code,averge_room,Male,Female,Average Age,European,Māori,Pacific Peoples,Asian,Middle Eastern / Latin American / African,Other Ethnicity,New Zealander(19),Other Ethnicity nec(19),Median personal income($),Employed Full time,Employed Part time,Unemployed,Paid employee,Employer,Self employed and without employees,Unpaid family worker,median_CV,median_FA,median_AR,median_bed,median_Bath,median_Price,median_school,weighted_weapon,weighted_crime,Number_of_happens,Number of Victimisations
5910,7008680,2.55,0.514285714,0.485714286,31.62686567,0.115384615,0.08974359,0.128205128,0.615384615,0.012820513,0.012820513,0.012820513,0.012820513,28700,0.397260274,0.068493151,0.02739726,0.465753425,0.01369863,116,0.0,-0.7900406835156931,-0.639369026838338,0.031493210085204115,-0.44485964553967455,-0.7521814178507827,12.388359478896216,3.0,0.0,7.8235294117647065,133,137
5911,7008681,3.2857142857142856,0.584615385,0.415384615,30.97058824,0.126760563,0.056338028,0.154929577,0.661971831,0.0,0.0,0.0,0.0,28900,0.384615385,0.102564103,0.025641026,0.397435897,0.038461538,232,0.0,-0.3846984935672146,-0.8469584109816386,-0.31387022159207617,-0.44485964553967455,-0.7521814178507827,12.785491060761776,3.0,0.0,0.7058823529411764,12,12
5912,7008682,2.625,0.5,0.5,35.42105263,0.186046512,0.093023256,0.209302326,0.488372093,0.023255814,0.0,0.0,0.0,29700,0.387755102,0.102040816,0.020408163,0.448979592,0.0,182,0.0,-0.777568616132663,-0.639369026838338,0.031493210085204115,-0.44485964553967455,-0.7521814178507827,12.49489170551087,3.0,0.26666666666666666,10.647058823529411,181,188
5913,7008683,3.615384615384616,0.517241379,0.482758621,35.25301205,0.391304348,0.054347826,0.184782609,0.369565217,0.0,0.0,0.0,0.0,31700,0.355555556,0.122222222,0.033333333,0.422222222,0.011111111,199,0.011111111,-0.1144703669348955,0.8137566621647659,0.3199813147203925,1.2660395144864578,-0.7521814178507827,12.978489188079335,3.0,0.0,0.6470588235294117,11,11
5914,7008684,3.5,0.469135802,0.530864198,32.3125,0.319587629,0.103092784,0.072164948,0.432989691,0.030927835,0.020618557,0.0,0.020618557,25300,0.397260274,0.082191781,0.02739726,0.410958904,0.02739726,184,0.01369863,0.42598588632974255,1.4365248145946679,0.39878447869437494,1.2660395144864578,1.0346855864585136,13.239257128875828,3.0,0.0,0.5882352941176471,10,11
5915,7008685,3.1739130434782608,0.47761194,0.52238806,36.34782609,0.313253012,0.036144578,0.084337349,0.445783133,0.024096386,0.048192771,0.024096386,0.024096386,22500,0.333333333,0.153846154,0.038461538,0.423076923,0.012820513,171,0.0,-0.23919104076519662,-0.016600874408436276,0.3645222334882957,1.2660395144864578,1.0346855864585136,12.90669184092882,3.0,0.0,0.3529411764705882,6,7
5916,7008686,3.066666666666667,0.489361702,0.510638298,35.3,0.396226415,0.075471698,0.150943396,0.358490566,0.018867925,0.0,0.0,0.0,27600,0.372881356,0.101694915,0.050847458,0.406779661,0.016949153,230,0.0,-0.5302059463692326,0.19098850973486428,0.2219912934310054,-0.44485964553967455,1.0346855864585136,12.631340380934517,3.0,0.0,0.058823529411764705,1,1
5917,7008687,2.857142857142857,0.565217391,0.434782609,36.59183673,0.32,0.12,0.1,0.42,0.04,0.0,0.0,0.0,27800,0.358490566,0.113207547,0.056603774,0.396226415,0.018867925,255,0.0,-0.6965001781429674,-0.016600874408436276,-0.1685983019182995,-0.44485964553967455,-0.7521814178507827,12.54966234992025,3.0,0.06666666666666667,21.176470588235293,360,389
5918,7008688,3.4,0.517241379,0.482758621,35.10344828,0.357142857,0.085714286,0.185714286,0.328571429,0.014285714,0.014285714,0.0,0.014285714,28200,0.338709677,0.14516129,0.016129032,0.419354839,0.016129032,220,0.016129032,-0.42627205151064823,0.8137566621647659,0.10824063934682183,1.2660395144864578,1.0346855864585136,12.845291484064564,3.0,0.0,0.47058823529411764,8,8
5919,7008689,3.25,0.529411765,0.470588235,35.46153846,0.46031746,0.111111111,0.095238095,0.301587302,0.0,0.015873016,0.015873016,0.0,40400,0.416666667,0.066666667,0.016666667,0.45,0.016666667,145,0.0,-0.33273154613792244,-0.016600874408436276,0.11646357819628093,-0.44485964553967455,-0.7521814178507827,12.800755971498461,3.0,0.0,0.4117647058823529,7,8
5920,7008690,3.5454545454545454,0.492753623,0.507246377,34.63513514,0.493670886,0.139240506,0.101265823,0.240506329,0.0,0.012658228,0.0,0.012658228,40400,0.380952381,0.107142857,0.023809524,0.428571429,0.011904762,217,0.0,-0.6549266201995336,0.19098850973486428,0.14935533359411712,-0.44485964553967455,-0.7521814178507827,12.684597007703335,3.0,0.0,0.1764705882352941,3,3
5921,7008691,3.2,0.518518519,0.481481481,36.90909091,0.35483871,0.129032258,0.129032258,0.338709677,0.048387097,0.0,0.0,0.0,36200,0.440677966,0.06779661,0.016949153,0.423728814,0.0,230,0.0,-0.3389675798294375,0.19098850973486428,0.10481441482621388,-0.44485964553967455,0.14125208430386543,12.80759633365489,3.0,0.0,0.29411764705882354,5,6
5922,7008692,2.708333333333333,0.485714286,0.514285714,35.09859155,0.35,0.0625,0.1125,0.4,0.0375,0.0125,0.0125,0.0125,29300,0.395348837,0.069767442,0.069767442,0.453488372,0.0,25,0.0,-0.4470588304823651,-0.4317796426950374,0.19458149726614188,-0.44485964553967455,-0.7521814178507827,12.751299696013497,3.0,0.0,0.7058823529411764,12,12
5923,7008693,2.9444444444444446,0.527272727,0.472727273,37.83333333,0.352941176,0.147058824,0.102941176,0.352941176,0.044117647,0.0,0.0,0.0,34900,0.385964912,0.105263158,0.01754386,0.438596491,0.035087719,60,0.0,-0.3930132051559013,1.228935430451367,0.16031925206006248,1.2660395144864578,1.0346855864585136,12.84792653170257,3.0,0.0,0.29411764705882354,5,5
5924,7008694,3.75,0.5,0.5,37.5,0.469387755,0.12244898,0.102040816,0.265306122,0.0,0.0,0.020408163,0.020408163,32900,0.340425532,0.14893617,0.042553191,0.404255319,0.021276596,191,0.0,-0.37222642618418444,0.8137566621647659,0.3473911108852558,1.2660395144864578,-0.7521814178507827,12.841128448945163,3.0,0.0,0.058823529411764705,1,1
5925,7008695,3.083333333333333,0.474358974,0.525641026,33.4,0.308510638,0.117021277,0.063829787,0.478723404,0.010638298,0.010638298,0.010638298,0.0,32700,0.391304348,0.097826087,0.010869565,0.456521739,0.010869565,141,0.0,-0.4886323884257988,0.4816136475354851,0.1630602316765489,1.2660395144864578,-0.7521814178507827,12.688498794774466,3.0,0.0,0.5294117647058822,9,9
5926,7008696,3.227272727272727,0.52688172,0.47311828,32.52083333,0.286956522,0.182608696,0.182608696,0.313043478,0.0,0.017391304,0.008695652,0.008695652,31400,0.37,0.11,0.03,0.44,0.02,131,0.0,-0.49902577791165725,-0.8469584109816386,0.05205055720885176,-0.44485964553967455,-0.7521814178507827,12.72297617818117,3.0,0.0,0.3529411764705882,6,6
5927,7008697,2.68,0.405797101,0.594202899,38.30434783,0.344444444,0.177777778,0.1,0.277777778,0.033333333,0.033333333,0.011111111,0.022222222,29800,0.413333333,0.08,0.013333333,0.466666667,0.0,112,0.0,-0.7172869571146843,-0.0996366280657565,0.06849643490776976,-0.44485964553967455,-0.7521814178507827,12.557807010346082,3.0,0.0,0.4705882352941176,8,8
5928,7008698,3.1538461538461537,0.463414634,0.536585366,35.37209302,0.487804878,0.024390244,0.048780488,0.390243902,0.048780488,0.0,0.0,0.0,32400,0.407407407,0.092592593,0.018518519,0.425925926,0.018518519,163,0.0,-0.6341398412278167,-0.016600874408436276,0.09453574126439007,1.2660395144864578,1.0346855864585136,12.761393509182716,3.0,0.0,0.1764705882352941,3,3
5929,7008699,2.6666666666666665,0.480769231,0.519230769,32.7,0.203389831,0.169491525,0.13559322,0.389830508,0.06779661,0.016949153,0.016949153,0.0,34500,0.407407407,0.074074074,0.037037037,0.444444444,0.0,163,0.0,-0.7588605150581178,-0.016600874408436276,0.1466143539776307,1.2660395144864578,-0.7521814178507827,12.400816722322686,3.0,0.0,0.4117647058823529,7,7
5930,7008700,2.9545454545454546,0.483870968,0.516129032,37.07692308,0.253521127,0.070422535,0.14084507,0.492957746,0.0,0.028169014,0.0,0.014084507,26100,0.440677966,0.050847458,0.016949153,0.423728814,0.016949153,147,0.016949153,-0.07289680899146181,0.1598501021133692,0.11509308838803771,-0.44485964553967455,1.0346855864585136,12.963350466062124,3.0,0.0,1.2352941176470589,21,21
5931,7008703,3.066666666666667,0.533333333,0.466666667,37.58139535,0.465517241,0.172413793,0.103448276,0.206896552,0.0,0.034482759,0.0,0.017241379,33600,0.408163265,0.081632653,0.020408163,0.428571429,0.020408163,182,0.0,-0.7838046498241781,-0.8469584109816386,0.03834565912642,-0.44485964553967455,-0.7521814178507827,12.254862809699606,3.0,0.0,0.1764705882352941,3,3
5932,7008704,3.230769230769231,0.511627907,0.488372093,38.46341463,0.4,0.181818182,0.090909091,0.309090909,0.018181818,0.0,0.0,0.0,37200,0.395833333,0.083333333,0.020833333,0.4375,0.020833333,186,0.0,-0.6434938917650894,-0.5355743347666877,0.0801455982778368,-0.44485964553967455,-0.7521814178507827,12.660592398110154,3.0,0.0,0.2941176470588235,5,5
5933,7008709,2.6,0.479591837,0.520408163,26.34343434,0.107438017,0.214876033,0.644628099,0.008264463,0.008264463,0.008264463,0.008264463,0.0,14500,0.343283582,0.074626866,0.149253731,0.388059701,0.014925373,129,0.0,-1.141337248137708,-1.0545477951249391,0.026696495756352953,-0.44485964553967455,-0.7521814178507827,12.09324930476401,3.0,0.13333333333333333,0.9411764705882353,16,17
5934,7008710,3.076923076923077,0.454545455,0.545454545,27.83333333,0.076923077,0.215384615,0.692307692,0.015384615,0.0,0.0,0.0,0.0,17300,0.303030303,0.151515152,0.090909091,0.454545455,0.0,0,0.0,-0.9771216942611448,-1.0545477951249391,0.06644070019540503,-0.44485964553967455,-0.7521814178507827,12.376802534596301,3.0,0.13333333333333333,0.23529411764705882,4,4
5935,7008711,3.3,0.45,0.55,26.21875,0.043478261,0.289855072,0.666666667,0.0,0.0,0.0,0.0,0.0,11900,0.387096774,0.032258065,0.193548387,0.387096774,0.0,0,0.0,-0.7505458034694311,-0.9507531030532888,0.5515940923134891,-0.44485964553967455,-0.7521814178507827,12.402211918682168,3.0,0.0,0.11764705882352941,2,3
5936,7008713,3.615384615384616,0.482142857,0.517857143,32.25862069,0.106060606,0.136363636,0.696969697,0.045454545,0.015151515,0.0,0.0,0.0,24400,0.37254902,0.117647059,0.039215686,0.450980392,0.0,74,0.0,-1.0374033532791236,-1.0545477951249391,0.015047332386285917,-0.44485964553967455,-0.7521814178507827,11.980579833825185,3.0,0.06666666666666667,0.8235294117647058,14,16
5937,7008714,3.1666666666666665,0.45,0.55,28.92307692,0.130434783,0.217391304,0.630434783,0.02173913,0.0,0.0,0.0,0.0,21500,0.4,0.075,0.05,0.45,0.0,104,0.0,-0.9251547468318527,-1.1583424871965893,0.09453574126439007,-0.44485964553967455,-0.7521814178507827,12.427163991051838,3.0,0.0,0.058823529411764705,1,1
5938,7008715,2.888888888888889,0.5,0.5,27.0,0.111111111,0.155555556,0.688888889,0.044444444,0.0,0.0,0.0,0.0,19800,0.333333333,0.111111111,0.111111111,0.416666667,0.0,118,0.0,-0.6757133991712505,-0.8469584109816386,0.1630602316765489,-0.44485964553967455,-0.7521814178507827,12.485880539497884,3.0,0.0,0.23529411764705882,4,4
5939,7008716,3.533333333333333,0.507246377,0.492753623,29.10144928,0.058823529,0.176470588,0.705882353,0.058823529,0.0,0.0,0.0,0.0,25800,0.378378378,0.108108108,0.040540541,0.445945946,0.013513514,38,0.0,-1.1621240271094246,-1.0545477951249391,0.04519810816763587,-0.44485964553967455,-0.7521814178507827,12.072237487181333,3.0,0.0,0.1764705882352941,3,3
5940,7008717,3.636363636363636,0.46031746,0.53968254,28.875,0.078947368,0.144736842,0.736842105,0.039473684,0.0,0.0,0.0,0.0,19900,0.354166667,0.125,0.0625,0.458333333,0.0,0,0.0,-1.0997636901942742,-1.0545477951249391,0.032178454989325624,-0.44485964553967455,-0.7521814178507827,12.252476170323277,3.0,0.0,0.11764705882352941,2,2
5941,7008719,3.2222222222222223,0.5,0.5,29.09302326,0.076923077,0.230769231,0.673076923,0.019230769,0.0,0.0,0.0,0.0,19600,0.4,0.066666667,0.066666667,0.433333333,0.0,145,0.0,-0.5717795043126662,-0.4317796426950374,0.05890300625006764,-0.44485964553967455,-0.7521814178507827,12.631340380934517,3.0,0.0,0.6470588235294117,11,11
5942,7008720,3.3846153846153846,0.515151515,0.484848485,28.10294118,0.066666667,0.133333333,0.773333333,0.026666667,0.0,0.0,0.0,0.0,15500,0.323076923,0.123076923,0.107692308,0.430769231,0.0,49,0.0,-0.9771216942611448,-0.8469584109816386,0.04930957759236533,-0.44485964553967455,-0.7521814178507827,12.269377957659705,2.5,0.0,0.29411764705882354,5,5
5943,7008721,3.0,0.476923077,0.523076923,24.8125,0.070422535,0.14084507,0.718309859,0.070422535,0.0,0.0,0.0,0.0,19600,0.395833333,0.0625,0.083333333,0.458333333,0.0,0,0.0,-0.6549266201995336,-1.1583424871965893,0.0972767208808765,-0.44485964553967455,-0.7521814178507827,12.609556053909877,2.0,0.0,0.058823529411764705,1,1
5944,7008722,2.9047619047619047,0.513043478,0.486956522,28.95652174,0.072847682,0.350993377,0.562913907,0.0,0.0,0.006622517,0.0,0.006622517,19400,0.358024691,0.098765432,0.086419753,0.444444444,0.012345679,0,0.0,-0.6757133991712505,-1.0545477951249391,-0.03703128032695471,-0.44485964553967455,-0.7521814178507827,12.396693005138824,3.0,0.0,1.0,17,17
5945,7008723,2.0689655172413794,0.493670886,0.506329114,41.62025316,0.157894737,0.178947368,0.557894737,0.084210526,0.0,0.010526316,0.010526316,0.0,20400,0.365079365,0.095238095,0.079365079,0.428571429,0.0,52,0.015873016,-1.1267865028575061,-1.0545477951249391,0.012306352769799677,-0.44485964553967455,-0.7521814178507827,12.031435731300963,2.0,0.0,0.8823529411764706,15,15
5946,7008724,1.8571428571428568,0.608695652,0.391304348,30.85416667,0.134615385,0.173076923,0.211538462,0.423076923,0.019230769,0.019230769,0.0,0.019230769,12700,0.228070175,0.245614035,0.052631579,0.438596491,0.01754386,60,0.0,-0.15604392487832922,-0.016600874408436276,1.2758979559700072,1.2660395144864578,-0.7521814178507827,12.982326499453453,3.0,0.7333333333333334,31.0,527,544
5947,7008725,3.4,0.469879518,0.530120482,31.875,0.063829787,0.159574468,0.723404255,0.053191489,0.0,0.0,0.0,0.0,19400,0.373333333,0.08,0.106666667,0.426666667,0.013333333,0,0.0,-1.1122357575773043,-1.0545477951249391,-0.04525421917641371,-0.44485964553967455,-0.7521814178507827,12.170445467887022,2.0,0.0,0.5294117647058822,9,9
5948,7008726,2.619047619047619,0.47311828,0.52688172,26.30107527,0.083333333,0.231481481,0.666666667,0.009259259,0.009259259,0.0,0.0,0.0,16600,0.379310345,0.068965517,0.103448276,0.448275862,0.0,0,0.0,-0.9979084732328617,-0.8469584109816386,-0.013732953586820638,-0.44485964553967455,-0.7521814178507827,11.828986704331314,2.0,0.26666666666666666,1.1176470588235294,19,19
5949,7008727,3.7142857142857135,0.488372093,0.511627907,25.0952381,0.078431373,0.137254902,0.764705882,0.019607843,0.0,0.0,0.0,0.0,20500,0.411764706,0.088235294,0.0,0.470588235,0.0,127,0.0,-1.2182483303330602,-0.8469584109816386,0.017788312002772342,-0.44485964553967455,-0.7521814178507827,11.784668667972998,2.0,0.06666666666666667,0.11764705882352941,2,2
5950,7008728,3.0,0.52,0.48,26.78873239,0.090909091,0.193181818,0.681818182,0.034090909,0.0,0.0,0.0,0.0,21000,0.344827586,0.103448276,0.103448276,0.413793103,0.017241379,58,0.0,-0.9251547468318527,-1.0545477951249391,0.031493210085204115,-0.44485964553967455,-0.7521814178507827,12.240474072247506,2.0,0.0,0.7058823529411764,12,12
5951,7008729,2.6666666666666665,0.484375,0.515625,28.82539683,0.08974359,0.294871795,0.58974359,0.012820513,0.012820513,0.0,0.0,0.0,16200,0.319148936,0.14893617,0.063829787,0.468085106,0.0,0,0.0,-0.9667283047752864,-0.9092352262246287,0.10824063934682183,-0.44485964553967455,-0.7521814178507827,12.310432660854417,2.0,0.0,0.23529411764705882,4,4
5952,7008730,3.111111111111111,0.448979592,0.551020408,30.4,0.055555556,0.203703704,0.740740741,0.0,0.0,0.0,0.0,0.0,19600,0.35,0.1,0.075,0.45,0.0,0,0.025,-0.9563349152894279,-1.0545477951249391,0.19184051764965562,-0.44485964553967455,-0.7521814178507827,12.489283220663605,2.0,0.0,0.29411764705882354,5,6
5953,7008731,3.2,0.478873239,0.521126761,32.48611111,0.117647059,0.176470588,0.623529412,0.082352941,0.0,0.0,0.0,0.0,29100,0.375,0.109375,0.03125,0.46875,0.015625,0,0.0,-0.9459415258035695,-1.0545477951249391,0.04519810816763587,-0.44485964553967455,-0.7521814178507827,12.462650972930621,2.0,0.0,0.5882352941176471,10,10
5954,7008732,3.2666666666666666,0.494382022,0.505617978,23.40449438,0.100917431,0.155963303,0.724770642,0.018348624,0.0,0.0,0.0,0.0,16200,0.366666667,0.1,0.05,0.466666667,0.016666667,0,0.0,-0.8627944099167022,-1.0545477951249391,-0.8867349614377233,-2.155758805565807,-0.7521814178507827,12.299107511497363,2.0,0.0,1.0588235294117645,18,18
5955,7008733,2.7777777777777777,0.487179487,0.512820513,23.31578947,0.178571429,0.267857143,0.517857143,0.035714286,0.0,0.0,0.0,0.0,21100,0.37037037,0.074074074,0.074074074,0.481481481,0.0,0,0.0,-0.7588605150581178,-1.0545477951249391,0.34396488636464806,-0.44485964553967455,-0.7521814178507827,12.400740508619315,2.0,0.0,0.8235294117647058,14,14
5956,7008734,3.0,0.482758621,0.517241379,28.66666667,0.085714286,0.157142857,0.685714286,0.071428571,0.0,0.0,0.0,0.0,18100,0.4,0.08,0.04,0.48,0.0,0,0.0,-1.1288651807546777,-0.9507531030532888,0.04519810816763587,-0.44485964553967455,-0.7521814178507827,12.066810578196666,2.0,0.2,0.8235294117647058,14,14
5957,7008735,3.6666666666666665,0.487804878,0.512195122,28.82926829,0.12,0.14,0.68,0.06,0.0,0.0,0.0,0.0,28400,0.416666667,0.055555556,0.027777778,0.472222222,0.0,118,0.0,-0.9459415258035695,-1.0545477951249391,0.3288894984739731,-0.44485964553967455,-0.7521814178507827,12.216022976383341,2.0,0.0,0.1764705882352941,3,3
5958,7008736,3.1666666666666665,0.5,0.5,39.87878788,0.088235294,0.088235294,0.823529412,0.0,0.0,0.0,0.0,0.0,35200,0.411764706,0.088235294,0.029411765,0.470588235,0.0,0,0.0,-1.1621240271094246,-0.8469584109816386,0.024640761043988227,-0.44485964553967455,-0.7521814178507827,11.944686798137978,2.0,0.0,0.1764705882352941,3,3
5959,7008737,3.6666666666666665,0.472222222,0.527777778,33.38888889,0.119047619,0.071428571,0.80952381,0.0,0.0,0.0,0.0,0.0,32600,0.378378378,0.108108108,0.027027027,0.486486486,0.0,0,0.0,-1.1704387386981114,-1.0545477951249391,0.15826351734769772,-0.44485964553967455,-0.7521814178507827,11.665637341934197,2.0,0.0,0.5294117647058824,9,9
5960,7008738,3.4,0.488888889,0.511111111,33.97674419,0.058823529,0.137254902,0.784313725,0.019607843,0.0,0.0,0.0,0.0,26800,0.37254902,0.098039216,0.039215686,0.470588235,0.0,74,0.0,-0.9272334247290244,-0.9507531030532888,0.11783406800452415,-0.44485964553967455,-0.7521814178507827,12.371443426486287,2.0,0.0,0.058823529411764705,1,1
5961,7008739,3.3846153846153846,0.465517241,0.534482759,31.58333333,0.130434783,0.246376812,0.608695652,0.014492754,0.0,0.0,0.0,0.0,30800,0.396551724,0.086206897,0.051724138,0.448275862,0.0,58,0.0,-1.153809315520738,-0.8469584109816386,0.12331602723749681,-0.44485964553967455,-0.7521814178507827,12.299042646688507,2.0,0.0,0.23529411764705882,4,4
5962,7008740,2.8,0.448979592,0.551020408,26.89583333,0.111111111,0.148148148,0.685185185,0.055555556,0.0,0.0,0.0,0.0,19500,0.369565217,0.086956522,0.086956522,0.434782609,0.0,87,0.0,-0.7796472940298347,-1.0545477951249391,0.04519810816763587,-0.44485964553967455,-0.7521814178507827,12.419512489103054,2.0,0.0,0.1764705882352941,3,3
5963,7008741,3.3846153846153846,0.474576271,0.525423729,31.12280702,0.115942029,0.173913043,0.695652174,0.014492754,0.0,0.0,0.0,0.0,25400,0.385964912,0.087719298,0.052631579,0.473684211,0.0,0,0.0,-1.1517306376235665,-0.7431637189099883,0.1719684154301295,-0.44485964553967455,-0.7521814178507827,12.222657037163412,2.0,0.0,0.8235294117647058,14,18
5964,7008742,3.5,0.5,0.5,30.04347826,0.087719298,0.140350877,0.701754386,0.052631579,0.01754386,0.0,0.0,0.0,17700,0.384615385,0.076923077,0.051282051,0.461538462,0.0,106,0.0,-0.6965001781429674,-0.9507531030532888,0.03560467950993357,-0.44485964553967455,-0.7521814178507827,12.474187734524032,2.0,0.0,0.11764705882352941,2,2
5965,7008743,3.076923076923077,0.46969697,0.53030303,26.31818182,0.040540541,0.189189189,0.756756757,0.0,0.013513514,0.0,0.0,0.0,17600,0.387755102,0.102040816,0.040816327,0.469387755,0.0,0,0.0,0.4675594442731763,-1.2621371792682394,-0.8867349614377233,-1.3003092255527406,-0.7521814178507827,13.037895996845368,2.0,0.0,0.4117647058823529,7,7
5966,7008744,3.555555555555556,0.490566038,0.509433962,28.85185185,0.035714286,0.107142857,0.803571429,0.053571429,0.0,0.0,0.0,0.0,19300,0.395348837,0.069767442,0.069767442,0.465116279,0.0,0,0.0,-1.0956063343999307,-0.8469584109816386,0.05890300625006764,-0.44485964553967455,-0.7521814178507827,11.964001084330445,2.0,0.13333333333333333,0.2941176470588235,5,5
5967,7008745,3.0,0.47826087,0.52173913,22.95588235,0.025974026,0.207792208,0.753246753,0.012987013,0.0,0.0,0.0,0.0,16800,0.375,0.1,0.05,0.475,0.0,0,0.0,-0.6798707549655939,-0.3279849506233871,0.7002922365078735,2.121489094499524,0.14125208430386543,12.477815848532943,2.0,0.0,0.2941176470588235,5,6
5968,7008746,3.1666666666666665,0.5,0.5,25.625,0.066666667,0.066666667,0.844444444,0.022222222,0.0,0.0,0.0,0.0,18500,0.375,0.09375,0.0625,0.4375,0.0,136,0.0,-0.883581188888419,-0.9403736338461238,0.019844046715137068,0.41058993447339165,-0.7521814178507827,12.420187161883533,2.0,0.0,0.1764705882352941,3,3
5969,7008747,3.0588235294117645,0.5,0.5,28.25,0.078431373,0.166666667,0.705882353,0.049019608,0.0,0.0,0.0,0.0,18500,0.38961039,0.077922078,0.064935065,0.454545455,0.0,35,0.0,-1.153809315520738,-1.0545477951249391,0.10618490463445711,-0.44485964553967455,-0.7521814178507827,12.07324280132153,2.0,0.0,0.8235294117647058,14,14
5970,7008748,2.9166666666666665,0.519480519,0.480519481,25.22368421,0.076923077,0.153846154,0.747252747,0.021978022,0.0,0.0,0.0,0.0,19700,0.35483871,0.080645161,0.112903226,0.435483871,0.0,53,0.0,-0.9043679678601358,-0.639369026838338,0.07397839414074243,1.2660395144864578,-0.7521814178507827,12.400816722322686,1.0,0.0,0.1764705882352941,3,3
5971,7008749,3.2142857142857144,0.537313433,0.462686567,32.38461538,0.093333333,0.146666667,0.68,0.08,0.0,0.0,0.0,0.0,25200,0.409836066,0.081967213,0.049180328,0.459016393,0.0,0,0.0,-1.068583521736699,-1.0545477951249391,0.03834565912642,-0.44485964553967455,-0.7521814178507827,12.382069648240268,1.0,0.0,0.2941176470588235,5,5
5972,7008750,3.125,0.517241379,0.482758621,33.31578947,0.185714286,0.128571429,0.342857143,0.342857143,0.0,0.0,0.0,0.0,32200,0.390625,0.09375,0.03125,0.453125,0.0,136,0.0,-0.1456505353924708,-0.7016458420813281,0.2816076000895834,-0.44485964553967455,-0.7521814178507827,13.090752882672462,3.0,0.0,0.47058823529411764,8,8
5973,7008751,3.692307692307693,0.525423729,0.474576271,33.63934426,0.188405797,0.072463768,0.246376812,0.492753623,0.0,0.0,0.0,0.0,27400,0.360655738,0.114754098,0.032786885,0.475409836,0.0,54,0.0,-0.42627205151064823,-0.7431637189099883,0.2219912934310054,-0.44485964553967455,-0.7521814178507827,12.694652660348845,3.0,0.0,0.1764705882352941,3,3
5974,7008752,3.1578947368421053,0.493150685,0.506849315,31.65753425,0.116883117,0.077922078,0.25974026,0.519480519,0.025974026,0.0,0.0,0.0,34600,0.426829268,0.06097561,0.036585366,0.43902439,0.012195122,99,0.0,-0.15604392487832922,-0.4317796426950374,0.28092235518546194,-0.44485964553967455,-0.7521814178507827,13.034624463096321,3.0,0.0,0.5294117647058822,9,9
5975,7008753,3.3684210526315788,0.536585366,0.463414634,31.25925926,0.182795699,0.139784946,0.215053763,0.387096774,0.053763441,0.010752688,0.010752688,0.0,30500,0.38028169,0.098591549,0.042253521,0.450704225,0.0,120,0.0,-0.32233815665206406,-0.8469584109816386,0.28503382461019156,-0.44485964553967455,-0.7521814178507827,12.772805901234461,3.0,0.0,0.4117647058823529,7,7
5976,7008754,2.9,0.534883721,0.465116279,34.5,0.235294118,0.058823529,0.098039216,0.568627451,0.0,0.019607843,0.019607843,0.0,36000,0.37704918,0.114754098,0.016393443,0.442622951,0.016393443,142,0.0,-0.9293121026261961,-0.8469584109816386,0.22610276285573486,-0.44485964553967455,-0.7521814178507827,12.627631499098293,3.0,0.0,0.23529411764705882,4,4
5977,7008755,3.083333333333333,0.509803922,0.490196078,29.8,0.157894737,0.070175439,0.228070175,0.50877193,0.0,0.01754386,0.01754386,0.0,36500,0.381818182,0.072727273,0.072727273,0.436363636,0.018181818,63,0.0,-0.40548527253893146,-0.8469584109816386,0.24391913036289625,-0.44485964553967455,-0.7521814178507827,12.89921982609012,3.0,0.0,0.4117647058823529,7,7
5978,7008756,2.764705882352941,0.486111111,0.513888889,29.39726027,0.120481928,0.096385542,0.421686747,0.337349398,0.024096386,0.0,0.0,0.0,18400,0.366666667,0.116666667,0.05,0.45,0.0,55,0.0,-0.9293121026261961,-1.0545477951249391,0.3124436207750549,-0.44485964553967455,-0.7521814178507827,12.631340380934517,3.0,0.0,0.7058823529411764,12,14
5979,7008757,2.333333333333333,0.451612903,0.548387097,32.60606061,0.138888889,0.111111111,0.166666667,0.583333333,0.0,0.0,0.0,0.0,28700,0.387096774,0.096774194,0.032258065,0.483870968,0.0,0,0.0,0.12457759123984828,-1.0545477951249391,-0.8867349614377233,-0.44485964553967455,-0.7521814178507827,13.184312195732447,3.0,0.0,0.8823529411764706,15,16
5980,7008758,3.3846153846153846,0.545454545,0.454545455,31.25925926,0.158730159,0.158730159,0.222222222,0.444444444,0.015873016,0.0,0.0,0.0,25800,0.37254902,0.098039216,0.039215686,0.431372549,0.039215686,74,0.0,-0.47823899893994043,-0.4317796426950374,0.27406990614424603,-0.44485964553967455,-0.7521814178507827,12.662545216341702,3.0,0.0,0.5294117647058822,9,9
5981,7008759,3.357142857142857,0.555555556,0.444444444,36.28571429,0.234375,0.140625,0.234375,0.390625,0.0,0.0,0.0,0.0,23400,0.383333333,0.1,0.05,0.45,0.0,55,0.0,-0.5717795043126662,-0.8469584109816386,0.2713289265277598,-0.44485964553967455,-0.7521814178507827,12.727505809882272,3.0,0.0,0.11764705882352941,2,2
5982,7008760,3.333333333333333,0.555555556,0.444444444,32.29411765,0.164179104,0.134328358,0.194029851,0.507462687,0.0,0.0,0.0,0.0,24100,0.396226415,0.094339623,0.018867925,0.433962264,0.018867925,167,0.0,-0.32233815665206406,-0.639369026838338,-0.4002110795113962,-0.44485964553967455,-0.7521814178507827,12.837344422372032,3.0,0.0,1.1176470588235294,19,23
